ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
BB,2020-07-29,2020-06-25,[7],"[12, 21]",['2020-08-07'],"['2020-07-14', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]",39,36,2020-08-12,10,33,0.005024923731598083,4.820000171661377,F
BBAR,2020-07-06,2020-07-02,"[5, 14, 21]","[12, 21]","['2020-07-13', '2020-07-24', '2020-08-04']","['2020-07-21', '2020-08-03']","[2.333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]",44,39,2020-08-12,27,28,0.008558108073712867,3.7000000476837163,F
BBD,2020-05-26,2020-06-15,"[9, 31, 35, 39, 45]","[9, 20, 24, 28]","['2020-06-08', '2020-07-09', '2020-07-15', '2020-07-21', '2020-07-29']","['2020-06-26', '2020-07-14', '2020-07-20', '2020-07-24']","[1.6, 1.0, 0.6, 0.4, 0.2, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.0]",31,34,2020-08-12,55,41,0.003978004842270468,3.940000057220459,F
BBDC,2020-06-05,2020-03-19,"[7, 14, 27, 33]","[12, 24, 30, 39, 58, 78, 84, 89]","['2020-06-16', '2020-06-25', '2020-07-15', '2020-07-23']","['2020-04-06', '2020-04-23', '2020-05-01', '2020-05-14', '2020-06-11', '2020-07-10', '2020-07-20', '2020-07-27']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8375, 0.625, 0.75, 0.125, 0.125, 0.125, 0.375, 0.125]",32,34,2020-08-12,47,101,0.00659837327723863,8.270000457763674,F
BBDO,2020-07-13,2020-05-07,[12],"[5, 15, 24, 35, 46, 54, 64]",['2020-07-29'],"['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-24', '2020-08-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.5999999999999996, 1.0, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285]",37,41,2020-08-12,22,67,0.00458169156263956,3.660000085830689,F
BBF,2020-04-13,2020-04-15,"[35, 41, 54]","[9, 21, 40, 62]","['2020-06-02', '2020-06-10', '2020-06-29']","['2020-04-28', '2020-05-14', '2020-06-11', '2020-07-14']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.5, 0.75, 0.5, 0.25, 0.25, 0.25, 0.0, 0.0]",28,29,2020-08-12,85,83,0.0025347155104238663,13.510000228881836,F
BBK,2020-07-20,2020-02-28,[14],"[9, 14, 25, 40, 54, 72, 97]",['2020-08-07'],"['2020-03-12', '2020-03-19', '2020-04-03', '2020-04-27', '2020-05-15', '2020-06-11', '2020-07-17']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.3999999999999997, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0]",26,25,2020-08-12,17,115,0.003714760078459688,16.049999237060547,F
BBL,2020-07-20,2020-06-19,[5],"[7, 24, 28]",['2020-07-27'],"['2020-06-30', '2020-07-24', '2020-07-30']","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.3666666666666667, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",37,37,2020-08-13,18,38,0.028507603132436325,47.60499954223633,F
BBN,2020-06-22,2020-06-08,"[14, 33]",[15],"['2020-07-13', '2020-08-07']",['2020-06-29'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",30,29,2020-08-12,36,46,0.0060684451220199215,26.03000068664551,F
BBU,2020-03-26,2020-02-28,"[12, 23, 49, 56, 69]","[14, 25, 30, 35, 53, 72, 84, 94, 111]","['2020-04-14', '2020-04-29', '2020-06-05', '2020-06-16', '2020-07-06']","['2020-03-19', '2020-04-03', '2020-04-13', '2020-04-20', '2020-05-14', '2020-06-11', '2020-06-29', '2020-07-14', '2020-08-06']","[1.62, 0.4, 0.4, 0.0, 0.4, 0.2, 0.2, 0.0]","[1.6888888888888887, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.0]",36,34,2020-08-12,96,115,0.03782795714553748,32.25,F
BBVA,2020-07-06,2020-07-09,[21],"[16, 21]",['2020-08-04'],"['2020-07-31', '2020-08-07']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",34,30,2020-08-12,27,24,0.003679505424421135,3.0799999237060547,F
BBW,2020-04-20,2020-05-21,"[7, 20, 34, 45, 51, 60, 64, 74]","[7, 14, 18, 25, 40, 48]","['2020-04-29', '2020-05-18', '2020-06-08', '2020-06-23', '2020-07-01', '2020-07-15', '2020-07-21', '2020-08-04']","['2020-06-02', '2020-06-11', '2020-06-17', '2020-06-26', '2020-07-20', '2020-07-30']","[1.3625, 0.875, 0.375, 0.375, 0.125, 0.125, 0.125, 0.125]","[1.7666666666666668, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]",35,36,2020-08-12,80,57,0.0038844540031104133,2.400000095367432,F
BBX,2020-06-18,2019-06-12,"[9, 19, 24, 28]","[14, 27, 39, 44, 51, 74, 84, 120, 131, 147, 160, 194, 213, 233, 243, 252, 262, 271, 281, 287, 291]","['2020-07-01', '2020-07-16', '2020-07-23', '2020-07-29']","['2019-07-02', '2019-07-22', '2019-08-07', '2019-08-14', '2019-08-23', '2019-09-26', '2019-10-10', '2019-12-02', '2019-12-17', '2020-01-10', '2020-01-30', '2020-03-19', '2020-04-16', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-25', '2020-07-09', '2020-07-23', '2020-07-31', '2020-08-06']","[1.625, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.0]","[1.3380952380952378, 0.14285714285714285, 0.47619047619047616, 0.09523809523809523, 0.23809523809523808, 0.09523809523809523, 0.14285714285714285, 0.047619047619047616]",38,31,2020-08-13,39,296,0.034984646060982734,17.229999542236328,F
BBY,2020-07-06,2020-07-09,[12],[7],['2020-07-22'],['2020-07-20'],"[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",42,41,2020-08-12,27,24,0.06314281958235643,104.9800033569336,F
BC,2020-05-19,2020-06-15,"[6, 12, 24, 32, 39, 45, 50]","[5, 20, 24, 28, 33, 38]","['2020-05-28', '2020-06-05', '2020-06-23', '2020-07-06', '2020-07-15', '2020-07-23', '2020-07-30']","['2020-06-22', '2020-07-14', '2020-07-20', '2020-07-24', '2020-07-31', '2020-08-07']","[1.6285714285714286, 1.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.2857142857142857, 0.2857142857142857, 0.0]","[1.4666666666666666, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",42,39,2020-08-12,59,41,0.06678231313204655,63.4000015258789,F
BCC,2020-06-23,2020-05-14,[28],"[6, 21, 30, 38, 58]",['2020-08-03'],"['2020-05-22', '2020-06-15', '2020-06-26', '2020-07-09', '2020-08-06']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.46, 1.0, 0.6, 0.2, 0.2, 0.0, 0.0, 0.0]",40,36,2020-08-13,36,63,0.05004609408034772,45.709999084472656,F
BCE,2020-04-07,2020-05-14,"[4, 15, 24, 42, 60, 70, 77, 83]","[6, 21, 30, 38]","['2020-04-14', '2020-04-29', '2020-05-12', '2020-06-08', '2020-07-02', '2020-07-17', '2020-07-28', '2020-08-05']","['2020-05-22', '2020-06-15', '2020-06-26', '2020-07-09']","[2.05, 0.75, 0.5, 0.375, 0.375, 0.125, 0.25, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",37,36,2020-08-12,88,62,0.011886157072446031,43.13000106811523,F
BCEI,2020-03-16,2020-05-22,"[7, 18, 35, 44, 58, 77, 90]","[24, 33, 46]","['2020-03-25', '2020-04-09', '2020-05-05', '2020-05-18', '2020-06-08', '2020-07-06', '2020-07-23']","['2020-06-26', '2020-07-10', '2020-07-29']","[1.5714285714285712, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.0, 0.0, 0.0]","[1.4333333333333333, 1.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",39,36,2020-08-12,104,56,0.024657978491697874,20.34000015258789,F
BCH,2020-04-14,2020-07-09,"[12, 18, 39, 49, 59, 64, 72]",[7],"['2020-04-30', '2020-05-08', '2020-06-09', '2020-06-23', '2020-07-08', '2020-07-15', '2020-07-27']",['2020-07-20'],"[1.4857142857142858, 0.7142857142857143, 0.5714285714285714, 0.0, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",43,34,2020-08-12,84,24,0.011071039176492782,17.579999923706055,F
BCO,2020-06-16,2020-07-14,"[12, 20, 30]","[9, 14]","['2020-07-02', '2020-07-15', '2020-07-29']","['2020-07-27', '2020-08-03']","[1.7999999999999998, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",36,36,2020-08-12,40,21,0.07761586184770833,48.81000137329102,F
BCS,2020-06-16,2020-07-09,"[12, 20, 25, 35]","[6, 15, 21]","['2020-07-02', '2020-07-15', '2020-07-22', '2020-08-05']","['2020-07-17', '2020-07-30', '2020-08-07']","[1.775, 1.0, 0.25, 0.75, 0.25, 0.0, 0.25, 0.0]","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",38,40,2020-08-13,41,25,0.005979972790304365,5.6500000953674325,F
BCSF,2020-04-28,2020-02-11,"[10, 21, 29, 34, 54, 60]","[12, 28, 37, 48, 57, 65, 76, 84, 96, 106, 110, 115]","['2020-05-12', '2020-05-28', '2020-06-09', '2020-06-16', '2020-07-15', '2020-07-23']","['2020-02-28', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-01', '2020-06-11', '2020-06-29', '2020-07-14', '2020-07-20', '2020-07-27']","[1.6166666666666667, 1.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666]","[1.4083333333333332, 0.08333333333333333, 0.4166666666666667, 0.25, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.0]",36,41,2020-08-12,74,127,0.010600621378632656,10.90999984741211,F
BCX,2020-06-16,2020-05-14,"[5, 13, 24, 30]","[21, 30, 38, 55]","['2020-06-23', '2020-07-06', '2020-07-21', '2020-07-29']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-08-03']","[1.7249999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.5]","[1.725, 0.75, 0.5, 0.5, 0.25, 0.0, 0.0, 0.25]",27,29,2020-08-12,40,62,0.002634269249261341,6.570000171661378,F
BDC,2020-04-07,2020-05-22,"[15, 22, 35, 42, 48, 61, 70, 78]","[15, 24, 32, 39, 48]","['2020-04-29', '2020-05-08', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-17', '2020-07-29']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.925, 0.75, 0.5, 0.375, 0.375, 0.125, 0.125, 0.0]","[1.88, 1.0, 0.8, 0.2, 0.0, 0.6, 0.4, 0.0]",38,37,2020-08-12,88,56,0.03912333737572539,36.5099983215332,F
BDJ,2020-07-02,2020-05-14,[12],"[21, 30, 38]",['2020-07-21'],"['2020-06-15', '2020-06-26', '2020-07-09']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",29,30,2020-08-12,28,62,0.002683230866260334,7.739999771118164,F
BDN,2020-06-29,2020-05-29,"[11, 21]","[11, 18, 28, 35, 45]","['2020-07-15', '2020-07-29']","['2020-06-15', '2020-06-24', '2020-07-09', '2020-07-20', '2020-08-03']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.76, 1.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.0]",37,40,2020-08-12,31,52,0.009418843884560765,11.520000457763672,F
BDX,2020-06-16,2020-05-27,"[5, 24, 35]","[13, 21]","['2020-06-23', '2020-07-21', '2020-08-05']","['2020-06-15', '2020-06-25']","[2.3333333333333335, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]",40,34,2020-08-13,41,55,0.1930070528146632,261.260009765625,F
BDXB,2020-07-10,2020-06-25,"[7, 18]","[9, 21]","['2020-07-21', '2020-08-05']","['2020-07-09', '2020-07-27']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",6,4,2020-08-12,23,33,0.12697060191427376,56.02999877929688,F
BE,2020-06-01,2020-04-01,"[7, 14, 32, 36, 45]","[22, 30, 35, 43, 51, 61, 84, 89]","['2020-06-10', '2020-06-19', '2020-07-16', '2020-07-22', '2020-08-04']","['2020-05-04', '2020-05-14', '2020-05-21', '2020-06-03', '2020-06-15', '2020-06-29', '2020-07-31', '2020-08-07']","[1.8800000000000001, 1.0, 0.4, 0.2, 0.4, 0.2, 0.2, 0.0]","[1.4625, 0.75, 0.375, 0.25, 0.25, 0.0, 0.125, 0.125]",37,34,2020-08-12,51,92,0.05086274689078374,13.210000038146973,F
BEDU,2020-04-09,2020-06-12,"[14, 21, 33, 40, 50, 60, 70]","[10, 35]","['2020-04-30', '2020-05-11', '2020-05-28', '2020-06-08', '2020-06-22', '2020-07-07', '2020-07-21']","['2020-06-26', '2020-08-03']","[2.1285714285714286, 0.8571428571428571, 0.42857142857142855, 0.5714285714285714, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0]","[1.9, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0]",30,32,2020-08-12,86,42,0.009682057862202869,7.550000190734862,F
BEN,2020-06-16,2020-06-26,"[13, 21]","[8, 15, 21]","['2020-07-06', '2020-07-16']","['2020-07-09', '2020-07-20', '2020-07-28']","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",40,39,2020-08-12,40,32,0.01873272944168511,22.01000022888184,F
BEP,2020-05-26,2020-01-03,"[11, 20, 28, 39, 48]","[7, 15, 38, 54, 63, 83, 91, 101, 105, 112, 120, 142]","['2020-06-10', '2020-06-23', '2020-07-06', '2020-07-21', '2020-08-03']","['2020-01-14', '2020-01-27', '2020-02-28', '2020-03-23', '2020-04-03', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-04', '2020-06-15', '2020-06-25', '2020-07-28']","[1.48, 1.0, 0.4, 0.2, 0.2, 0.2, 0.2, 0.0]","[1.6583333333333332, 0.08333333333333333, 0.4166666666666667, 0.25, 0.4166666666666667, 0.16666666666666666, 0.08333333333333333, 0.0]",37,36,2020-08-12,55,153,0.04783162392972085,44.72000122070313,F
BERY,2020-05-18,2020-07-09,"[7, 14, 20, 33]",[15],"['2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06']",['2020-07-30'],"[1.675, 1.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",40,39,2020-08-12,60,24,0.029774296400384037,54.31000137329102,F
BEST,2020-07-09,2020-06-29,"[8, 21]",[14],"['2020-07-21', '2020-08-07']",['2020-07-20'],"[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",39,39,2020-08-12,24,31,0.0053237759412313465,4.460000038146973,F
BF-A,2020-05-20,2020-06-26,"[5, 13, 18, 30, 49]",[28],"['2020-05-28', '2020-06-09', '2020-06-16', '2020-07-02', '2020-07-30']",['2020-08-06'],"[1.5199999999999998, 0.8, 0.4, 0.4, 0.2, 0.0, 0.0, 0.4]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,35,2020-08-12,58,32,0.029471259854438193,65.0,F
BF-B,2020-05-18,2020-06-04,"[7, 15, 21, 32, 50]","[7, 24, 44]","['2020-05-28', '2020-06-09', '2020-06-17', '2020-07-02', '2020-07-29']","['2020-06-15', '2020-07-09', '2020-08-06']","[1.82, 1.0, 0.4, 0.4, 0.4, 0.2, 0.0, 0.0]","[1.6333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",38,39,2020-08-12,60,48,0.036498842350189464,71.20999908447266,F
BFAM,2019-12-05,2020-07-22,"[12, 25, 33, 48, 77, 92, 99, 105, 113, 119, 126, 132, 143, 155, 162, 168]",[7],"['2019-12-23', '2020-01-13', '2020-01-24', '2020-02-14', '2020-03-27', '2020-04-20', '2020-04-29', '2020-05-07', '2020-05-19', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-20', '2020-07-29', '2020-08-06']",['2020-07-31'],"[1.75625, 0.1875, 0.5625, 0.1875, 0.3125, 0.125, 0.25, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",44,38,2020-08-12,172,15,0.16225468196401846,126.0,F
BFK,2020-06-16,2020-02-28,[35],"[9, 14, 25, 40, 53, 72, 77]",['2020-08-05'],"['2020-03-12', '2020-03-19', '2020-04-03', '2020-04-27', '2020-05-14', '2020-06-11', '2020-06-18']","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[1.5428571428571425, 1.0, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]",20,27,2020-08-12,40,115,0.0033646137036469626,14.68000030517578,F
BFO,2020-04-30,2020-04-21,"[17, 60]","[4, 42]","['2020-05-26', '2020-07-27']","['2020-04-27', '2020-06-19']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",27,20,2020-08-13,74,81,nan,14.7568998336792,F
BFS,2020-06-16,2020-07-09,"[12, 20, 25, 30]","[7, 12, 16]","['2020-07-02', '2020-07-15', '2020-07-22', '2020-07-29']","['2020-07-20', '2020-07-27', '2020-07-31']","[1.575, 1.0, 0.5, 0.75, 0.0, 0.0, 0.25, 0.0]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",37,39,2020-08-12,40,24,0.029645347087973693,32.259998321533196,F
BFY,2020-02-25,2020-06-11,"[9, 24, 32, 38, 55, 72]","[14, 18, 24]","['2020-03-09', '2020-03-30', '2020-04-09', '2020-04-20', '2020-05-13', '2020-06-08']","['2020-07-01', '2020-07-08', '2020-07-16']","[1.4499999999999997, 0.8333333333333334, 0.5, 0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666]","[2.1, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",31,27,2020-08-12,118,43,0.0035488799150426025,14.579999923706055,F
BFZ,2020-06-10,2020-04-03,[12],"[15, 28, 47, 63]",['2020-06-26'],"['2020-04-27', '2020-05-14', '2020-06-11', '2020-07-06']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.925, 0.75, 0.5, 0.25, 0.5, 0.0, 0.0, 0.0]",23,24,2020-08-12,44,90,0.001948851518451525,14.029999732971193,T
BG,2020-04-29,2020-05-14,"[14, 26, 40, 45, 54, 63]","[6, 21, 28, 38, 45, 54]","['2020-05-19', '2020-06-05', '2020-06-25', '2020-07-02', '2020-07-16', '2020-07-29']","['2020-05-22', '2020-06-15', '2020-06-24', '2020-07-09', '2020-07-20', '2020-07-31']","[1.7166666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.0]","[1.7833333333333332, 1.0, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",33,38,2020-08-12,73,62,0.031833361778750305,46.81000137329102,F
BGB,2020-06-10,2020-02-05,[15],"[16, 25, 30, 49, 56, 62, 70, 90, 99, 108, 117]",['2020-07-01'],"['2020-02-28', '2020-03-12', '2020-03-19', '2020-04-16', '2020-04-27', '2020-05-05', '2020-05-15', '2020-06-15', '2020-06-26', '2020-07-10', '2020-07-23']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.5090909090909088, 0.09090909090909091, 0.45454545454545453, 0.36363636363636365, 0.2727272727272727, 0.18181818181818182, 0.09090909090909091, 0.0]",22,32,2020-08-13,45,132,0.0028895356796336236,12.0,F
BGG,2020-06-29,2020-02-11,[5],"[6, 12, 21, 25, 36, 51, 60, 68, 77, 84, 94, 112]",['2020-07-07'],"['2020-02-20', '2020-02-28', '2020-03-12', '2020-03-18', '2020-04-02', '2020-04-24', '2020-05-07', '2020-05-19', '2020-06-02', '2020-06-11', '2020-06-25', '2020-07-22']","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[1.8416666666666666, 0.0, 0.5833333333333334, 0.16666666666666666, 0.3333333333333333, 0.08333333333333333, 0.3333333333333333, 0.0]",32,34,2020-08-12,31,127,0.0074554707798057205,0.164900004863739,F
BGH,2020-04-09,2020-06-15,"[22, 42, 60, 70]","[9, 18, 28]","['2020-05-12', '2020-06-10', '2020-07-07', '2020-07-21']","['2020-06-26', '2020-07-10', '2020-07-24']","[2.35, 0.75, 0.5, 0.5, 0.5, 0.0, 0.25, 0.0]","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",32,34,2020-08-12,86,41,0.0033090242310834296,13.31999969482422,F
BGIO,2020-03-04,2020-05-14,"[15, 21, 31, 35, 39, 45, 66, 72, 77, 86, 90, 106]","[14, 21, 34, 38, 48]","['2020-03-25', '2020-04-02', '2020-04-17', '2020-04-23', '2020-04-29', '2020-05-07', '2020-06-08', '2020-06-16', '2020-06-23', '2020-07-07', '2020-07-13', '2020-08-04']","['2020-06-04', '2020-06-15', '2020-07-02', '2020-07-09', '2020-07-23']","[1.5583333333333333, 0.08333333333333333, 0.5833333333333334, 0.3333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.0]","[1.84, 1.0, 0.4, 0.0, 0.4, 0.2, 0.2, 0.2]",34,30,2020-08-12,112,62,0.0035882575297969477,8.590000152587889,F
BGR,2020-01-29,2020-06-26,"[6, 15, 50, 63, 82, 90, 96, 107, 116, 120, 126]","[9, 15, 24]","['2020-02-06', '2020-02-20', '2020-04-09', '2020-04-29', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-21', '2020-07-29']","['2020-07-10', '2020-07-20', '2020-07-31']","[1.6181818181818182, 0.0, 0.6363636363636364, 0.36363636363636365, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.0]","[2.066666666666667, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",33,36,2020-08-13,138,34,nan,7.309999942779541,F
BGS,2020-06-08,2019-11-26,"[14, 21, 39]","[13, 34, 55, 60, 72, 84, 91, 108, 121, 131, 135, 144, 155, 161]","['2020-06-26', '2020-07-08', '2020-08-03']","['2019-12-16', '2020-01-16', '2020-02-18', '2020-02-25', '2020-03-12', '2020-03-30', '2020-04-08', '2020-05-04', '2020-05-21', '2020-06-05', '2020-06-11', '2020-06-24', '2020-07-10', '2020-07-20']","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.6928571428571428, 0.21428571428571427, 0.42857142857142855, 0.2857142857142857, 0.21428571428571427, 0.14285714285714285, 0.35714285714285715, 0.21428571428571427]",33,35,2020-08-12,46,178,0.023828216547194,29.34000015258789,F
BGSF,2020-02-14,2020-05-07,"[28, 42, 51, 70, 77, 84, 95, 114]","[5, 15, 24, 35, 43, 55, 59]","['2020-03-26', '2020-04-16', '2020-04-29', '2020-05-27', '2020-06-05', '2020-06-16', '2020-07-01', '2020-07-29']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-09', '2020-07-27', '2020-07-31']","[2.3, 0.75, 0.5, 0.25, 0.625, 0.0, 0.125, 0.0]","[1.4999999999999998, 0.7142857142857143, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]",34,36,2020-08-12,124,67,0.017537450995133663,10.079999923706056,F
BGT,2020-04-29,2020-06-29,"[36, 45]","[10, 28]","['2020-06-19', '2020-07-02']","['2020-07-14', '2020-08-07']","[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",28,33,2020-08-12,73,31,0.002430487261535736,11.380000114440918,T
BGX,2020-07-15,2020-04-21,[15],"[10, 18, 36, 48, 56, 65]",['2020-08-05'],"['2020-05-05', '2020-05-15', '2020-06-11', '2020-06-29', '2020-07-10', '2020-07-23']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.7666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",34,31,2020-08-12,20,79,0.003283307093853332,12.68000030517578,F
BGY,2020-04-20,2020-02-13,"[7, 12, 16, 45, 53, 64, 72]","[10, 24, 46, 55, 64, 84, 93, 104, 112, 122]","['2020-04-29', '2020-05-06', '2020-05-12', '2020-06-23', '2020-07-06', '2020-07-21', '2020-07-31']","['2020-02-28', '2020-03-19', '2020-04-21', '2020-05-04', '2020-05-15', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24', '2020-08-07']","[1.5142857142857142, 1.0, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.0]","[1.27, 0.0, 0.3, 0.2, 0.2, 0.4, 0.2, 0.1]",29,35,2020-08-12,80,125,0.0014648798617886833,5.53000020980835,T
