Date,Open,High,Low,Close,Adj Close,Volume,ATR,ATR_2
2018-12-31,8.029999732971191,8.140000343322754,7.840000152587891,8.050000190734863,8.050000190734863,389100,0.0,0.0
2019-01-02,8.0,8.130000114440918,7.800000190734863,8.029999732971191,8.029999732971191,183000,0.0,0.0
2019-01-03,7.909999847412109,8.069999694824219,7.800000190734863,7.960000038146973,7.960000038146973,193300,0.0,0.0
2019-01-04,8.029999732971191,8.3100004196167,7.900000095367432,8.180000305175781,8.180000305175781,399500,0.0,0.0
2019-01-07,8.180000305175781,8.449999809265137,8.0600004196167,8.300000190734863,8.300000190734863,562000,0.0,0.0
2019-01-08,8.359999656677246,8.430000305175781,8.279999732971191,8.420000076293945,8.420000076293945,162800,0.0,0.0
2019-01-09,8.420000076293945,8.710000038146973,8.329999923706055,8.520000457763672,8.520000457763672,181600,0.0,0.0
2019-01-10,8.470000267028809,8.569999694824219,8.449999809265137,8.5,8.5,96800,0.0,0.0
2019-01-11,8.4399995803833,8.539999961853027,8.40999984741211,8.4399995803833,8.4399995803833,267200,0.0,0.0
2019-01-14,8.420000076293945,8.520000457763672,8.270000457763672,8.40999984741211,8.40999984741211,165900,0.0,0.0
2019-01-15,8.420000076293945,8.449999809265137,8.329999923706055,8.399999618530273,8.399999618530273,80500,0.0,0.0
2019-01-16,8.40999984741211,8.479999542236328,8.350000381469727,8.4399995803833,8.4399995803833,69700,0.0,0.0
2019-01-17,8.399999618530273,8.489999771118164,8.350000381469727,8.460000038146973,8.460000038146973,105500,0.0,0.0
2019-01-18,8.479999542236328,8.609999656677246,8.4399995803833,8.5600004196167,8.5600004196167,116600,0.2349998950958252,0.016785706792558943
2019-01-22,8.539999961853027,8.539999961853027,8.359999656677246,8.479999542236328,8.479999542236328,142500,0.23249995708465576,0.015765294736745407
2019-01-23,8.489999771118164,8.59000015258789,8.350000381469727,8.550000190734863,8.550000190734863,75600,0.2330356580870492,0.014677466612863123
2019-01-24,8.5600004196167,8.680000305175781,8.489999771118164,8.649999618530273,8.649999618530273,160300,0.2299617206563755,0.013848643099849595
2019-01-25,8.680000305175781,8.789999961853027,8.649999618530273,8.699999809265137,8.699999809265137,85300,0.22353590798968823,0.013318440926052286
2019-01-28,8.640000343322754,8.699999809265137,8.460000038146973,8.640000343322754,8.640000343322754,201000,0.2247118982131508,0.012451123018724449
2019-01-29,8.630000114440918,8.770000457763672,8.489999771118164,8.760000228881836,8.760000228881836,137100,0.22866109738689058,0.011843842744082688
2019-01-30,8.760000228881836,8.829999923706055,8.600000381469727,8.65999984741211,8.65999984741211,110600,0.22875670059042183,0.011004682776900443
2019-01-31,8.670000076293945,8.739999771118164,8.539999961853027,8.670000076293945,8.670000076293945,115200,0.22670263692433004,0.010365352840414111
2019-02-01,8.6899995803833,8.6899995803833,8.460000038146973,8.520000457763672,8.520000457763672,64200,0.22693813016090134,0.009641791440139625
2019-02-04,8.529999732971191,8.59000015258789,8.449999809265137,8.489999771118164,8.489999771118164,120800,0.2207282882438908,0.009396652188487549
2019-02-05,8.5,8.520000457763672,8.34000015258789,8.380000114440918,8.380000114440918,142900,0.2178191465961687,0.008933258578432872
2019-02-06,8.399999618530273,8.449999809265137,8.180000305175781,8.279999732971191,8.279999732971191,135100,0.2215463149885392,0.008561394993714132
2019-02-07,8.220000267028809,8.34000015258789,8.15999984741211,8.239999771118164,8.239999771118164,84200,0.21857874285905649,0.008161836217697602
2019-02-08,8.229999542236328,8.430000305175781,8.069999694824219,8.399999618530273,8.399999618530273,165800,0.22868030482280693,0.008300388056701377
2019-02-11,8.399999618530273,8.470000267028809,8.289999961853027,8.300000190734863,8.300000190734863,150500,0.22520316199087653,0.007955870540646308
2019-02-12,8.329999923706055,8.449999809265137,8.300000190734863,8.319999694824219,8.319999694824219,80900,0.21983148031511915,0.007771285621725669
2019-02-13,8.3100004196167,8.369999885559082,8.140000343322754,8.220000267028809,8.220000267028809,133800,0.22055777045234834,0.0072680716585473495
2019-02-14,8.140000343322754,8.319999694824219,8.140000343322754,8.260000228881836,8.260000228881836,131300,0.21766074052728523,0.006955854391869903
2019-02-15,8.3100004196167,8.520000457763672,8.229999542236328,8.350000381469727,8.350000381469727,195700,0.22282789588443228,0.006828090175103984
2019-02-19,8.369999885559082,8.600000381469727,8.369999885559082,8.520000457763672,8.520000457763672,119500,0.2247687604641157,0.006479002632573944
2019-02-20,8.5,8.84000015258789,8.5,8.760000228881836,8.760000228881836,178500,0.23299957418724246,0.006604131996184859
2019-02-21,8.760000228881836,8.789999961853027,8.300000190734863,8.329999923706055,8.329999923706055,263800,0.2513567311108797,0.0074436337767171705
2019-02-22,8.300000190734863,8.529999732971191,8.300000190734863,8.470000267028809,8.470000267028809,162500,0.24983121761984028,0.0070209108991687585
2019-02-25,8.529999732971191,8.529999732971191,8.050000190734863,8.319999694824219,8.319999694824219,702000,0.2662718122353037,0.007693745450332664
2019-02-26,8.029999732971191,8.920000076293945,8.029999732971191,8.430000305175781,8.430000305175781,1058600,0.31082385017012154,0.010326480627795889
2019-02-27,8.390000343322754,8.5,8.270000457763672,8.470000267028809,8.470000267028809,179500,0.3050506853177077,0.010001243786697173
2019-02-28,8.449999809265137,8.520000457763672,8.300000190734863,8.420000076293945,8.420000076293945,237600,0.29897565543992916,0.009720799936060126
2019-03-01,8.449999809265137,8.680000305175781,8.399999618530273,8.59000015258789,8.59000015258789,141700,0.29762030052604194,0.00912326814876206
2019-03-04,8.630000114440918,8.779999732971191,8.5,8.5600004196167,8.5600004196167,214000,0.29636168855783834,0.008561506993007884
2019-03-05,8.5600004196167,8.75,8.5,8.5600004196167,8.5600004196167,158500,0.2930501393751356,0.008186510006557518
2019-03-06,8.529999732971191,8.619999885559082,8.489999771118164,8.579999923706055,8.579999923706055,191400,0.28140370902269146,0.008433647174120847
2019-03-07,8.569999694824219,8.609999656677246,8.460000038146973,8.520000457763672,8.520000457763672,170300,0.2720177025589473,0.00850167283766537
2019-03-08,8.479999542236328,8.539999961853027,8.430000305175781,8.5,8.5,149600,0.26044498499596863,0.008721033175187748
2019-03-11,8.510000228881836,8.510000228881836,8.0,8.229999542236328,8.229999542236328,197300,0.2782703595592449,0.009371343274336927
2019-03-12,8.199999809265137,8.390000343322754,8.180000305175781,8.25,8.25,186100,0.27339390802979685,0.009050279578273436
2019-03-13,8.270000457763672,8.460000038146973,8.270000457763672,8.399999618530273,8.399999618530273,149800,0.268865774466738,0.008727269148615251
2019-03-14,8.390000343322754,8.609999656677246,8.3100004196167,8.539999961853027,8.539999961853027,195500,0.2710895932234386,0.008262736977764208
2019-03-15,8.5600004196167,8.6899995803833,8.460000038146973,8.460000038146973,8.460000038146973,352000,0.2681545895815022,0.007882184596633653
2019-03-18,8.470000267028809,8.529999732971191,8.359999656677246,8.449999809265137,8.449999809265137,232000,0.26114355291810526,0.0078199597442596
2019-03-19,8.4399995803833,8.510000228881836,8.359999656677246,8.449999809265137,8.449999809265137,117300,0.2532047685814256,0.007828447215146746
2019-03-20,8.4399995803833,8.520000457763672,8.350000381469727,8.40999984741211,8.40999984741211,135600,0.247261576275177,0.00769378615022545
2019-03-21,8.399999618530273,8.539999961853027,8.390000343322754,8.40999984741211,8.40999984741211,129700,0.24031429357911246,0.007640464474928242
2019-03-22,8.380000114440918,8.510000228881836,8.369999885559082,8.449999809265137,8.449999809265137,163900,0.233149011417944,0.007606522881088258
2019-03-25,8.420000076293945,8.600000381469727,8.390000343322754,8.489999771118164,8.489999771118164,161900,0.23149551332716034,0.00718130682463793
2019-03-26,8.489999771118164,8.640000343322754,8.489999771118164,8.600000381469727,8.600000381469727,133000,0.22567444610411957,0.007084146853095275
2019-03-27,8.59000015258789,8.729999542236328,8.479999542236328,8.670000076293945,8.670000076293945,130500,0.22741198566811102,0.006702246332445002
2019-03-28,8.630000114440918,8.84000015258789,8.630000114440918,8.680000305175781,8.680000305175781,131100,0.22616827513088686,0.006312350918500657
2019-03-29,8.699999809265137,8.84000015258789,8.489999771118164,8.510000228881836,8.510000228881836,206500,0.23501342558366112,0.006493265170948771
2019-04-01,8.550000190734863,8.829999923706055,8.550000190734863,8.819999694824219,8.819999694824219,378100,0.2410838733865581,0.006463063930373643
2019-04-02,8.829999923706055,9.279999732971191,8.699999809265137,9.210000038146973,9.210000038146973,210900,0.2652921626950936,0.007730580028813776
2019-04-03,9.220000267028809,9.34000015258789,8.970000267028809,9.050000190734863,9.050000190734863,254500,0.27277128575680704,0.0077126188168780375
2019-04-04,9.050000190734863,9.25,9.039999961853027,9.15999984741211,9.15999984741211,112900,0.26828762521324745,0.007481978940212434
2019-04-05,9.180000305175781,9.399999618530273,9.15999984741211,9.359999656677246,9.359999656677246,89100,0.2662670642064558,0.007091877659253807
2019-04-08,9.329999923706055,9.420000076293945,9.199999809265137,9.3100004196167,9.3100004196167,100900,0.262962292979481,0.006821370056948164
2019-04-09,9.270000457763672,9.34000015258789,8.960000038146973,9.020000457763672,9.020000457763672,142100,0.2713221373695836,0.006931261080744911
2019-04-10,9.050000190734863,9.100000381469727,8.979999542236328,9.0600004196167,9.0600004196167,138800,0.26051347321699897,0.0072082184430191775
2019-04-11,9.100000381469727,9.130000114440918,9.029999732971191,9.0600004196167,9.0600004196167,107800,0.2490482523779081,0.007512290042738584
2019-04-12,9.100000381469727,9.210000038146973,8.819999694824219,8.9399995803833,8.9399995803833,432900,0.2591162588739685,0.007694841217975856
2019-04-15,8.979999542236328,9.050000190734863,8.920000076293945,9.0,9.0,219300,0.2498936771287506,0.007803965541350287
2019-04-16,9.029999732971191,9.0600004196167,8.760000228881836,8.800000190734863,8.800000190734863,113900,0.2534727138149015,0.007502184908836045
2019-04-17,8.819999694824219,8.829999923706055,8.65999984741211,8.800000190734863,8.800000190734863,147900,0.24751038256340463,0.007392195361883247
2019-04-18,8.779999732971191,8.989999771118164,8.770000457763672,8.920000076293945,8.920000076293945,134400,0.24554530619133946,0.00700454400546767
2019-04-22,8.90999984741211,9.010000228881836,8.770000457763672,8.960000038146973,8.960000038146973,154700,0.2451491965432555,0.0065325129799402625
2019-04-23,8.949999809265137,9.0600004196167,8.760000228881836,9.0,9.0,277300,0.24906712469979891,0.0063457569211262015
2019-04-24,8.979999542236328,9.170000076293945,8.829999923706055,9.0,9.0,263500,0.25556234097751973,0.0063564325894543885
2019-04-25,8.989999771118164,9.119999885559082,8.920000076293945,9.079999923706055,9.079999923706055,88900,0.25159358871234955,0.00618588399486266
2019-04-26,9.079999923706055,9.289999961853027,9.079999923706055,9.130000114440918,9.130000114440918,98500,0.24862262081482261,0.005956247130767251
2019-04-29,9.119999885559082,9.229999542236328,9.069999694824219,9.1899995803833,9.1899995803833,103600,0.2422924227146288,0.005982957914297719
2019-04-30,9.199999809265137,9.210000038146973,8.84000015258789,8.899999618530273,8.899999618530273,244300,0.2514143843463755,0.006207172465544072
2019-05-01,8.899999618530273,9.0,8.609999656677246,8.65999984741211,8.65999984741211,272700,0.26131338141611676,0.00647087422298673
2019-05-02,8.65999984741211,8.789999961853027,8.5,8.75,8.75,185000,0.26336242287589606,0.006155029025614771
2019-05-03,8.789999961853027,8.989999771118164,8.760000228881836,8.850000381469727,8.850000381469727,103300,0.26169366203605804,0.005834581298059289
2019-05-06,8.699999809265137,9.0,8.600000381469727,8.869999885559082,8.869999885559082,88400,0.271572658928502,0.006123468126229624
2019-05-07,8.800000190734863,8.899999618530273,8.569999694824219,8.630000114440918,8.630000114440918,188100,0.2757460349840415,0.005984175835466042
2019-05-08,7.130000114440918,7.199999809265137,6.699999809265137,6.869999885559082,6.869999885559082,2768700,0.39390705428345146,0.013996807511462038
2019-05-09,6.809999942779541,7.0,6.46999979019165,6.539999961853027,6.539999961853027,510400,0.40362799396380133,0.013691388380668312
2019-05-10,6.550000190734863,6.699999809265137,6.389999866485596,6.449999809265137,6.449999809265137,268700,0.3969402760220685,0.013191126206458636
2019-05-13,6.389999866485596,6.389999866485596,5.900000095367432,5.980000019073486,5.980000019073486,476900,0.4078730930131854,0.0130298184053628
