Date,Open,High,Low,Close,Adj Close,Volume,ATR,ATR_2
2018-12-31,62.970001220703125,63.349998474121094,60.59000015258789,61.720001220703125,61.720001220703125,51600,0.0,0.0
2019-01-02,61.20000076293945,62.66999816894531,60.9900016784668,62.29999923706055,62.29999923706055,49600,0.0,0.0
2019-01-03,62.18000030517578,62.18000030517578,60.619998931884766,60.72999954223633,60.72999954223633,29300,0.0,0.0
2019-01-04,61.119998931884766,63.25,60.689998626708984,62.38999938964844,62.38999938964844,34700,0.0,0.0
2019-01-07,62.380001068115234,63.7599983215332,62.369998931884766,63.099998474121094,63.099998474121094,27500,0.0,0.0
2019-01-08,63.47999954223633,63.9900016784668,62.189998626708984,62.310001373291016,62.310001373291016,33600,0.0,0.0
2019-01-09,62.439998626708984,63.27000045776367,61.779998779296875,61.91999816894531,61.91999816894531,40300,0.0,0.0
2019-01-10,61.5,62.779998779296875,61.13999938964844,61.869998931884766,61.869998931884766,37200,0.0,0.0
2019-01-11,61.56999969482422,62.58000183105469,61.40999984741211,62.0,62.0,33200,0.0,0.0
2019-01-14,61.9900016784668,62.5,60.540000915527344,60.79999923706055,60.79999923706055,34200,0.0,0.0
2019-01-15,60.63999938964844,62.63999938964844,60.63999938964844,61.97999954223633,61.97999954223633,31700,0.0,0.0
2019-01-16,61.810001373291016,63.68000030517578,61.709999084472656,63.68000030517578,63.68000030517578,33200,0.0,0.0
2019-01-17,63.310001373291016,64.63999938964844,62.97999954223633,63.209999084472656,63.209999084472656,58800,0.0,0.0
2019-01-18,63.400001525878906,65.12999725341797,63.2400016784668,64.20999908447266,64.20999908447266,41300,1.8342857360839844,0.1310204097202846
2019-01-22,63.689998626708984,64.08999633789062,61.349998474121094,61.959999084472656,61.959999084472656,55200,1.9075510842459542,0.12689504818040495
2019-01-23,62.13999938964844,63.90999984741211,62.13999938964844,63.68000030517578,63.68000030517578,55200,1.9105832041526327,0.11804769616085306
2019-01-24,63.689998626708984,64.38999938964844,63.349998474121094,63.349998474121094,63.349998474121094,31100,1.8483987549651122,0.11405746423418646
2019-01-25,63.599998474121094,65.22000122070312,62.90999984741211,63.5,63.5,26200,1.8813703705598195,0.1082656179027951
2019-01-28,63.0099983215332,63.15999984741211,61.630001068115234,62.22999954223633,62.22999954223633,19300,1.8805581249401728,0.10059037702542735
2019-01-29,62.220001220703125,62.439998626708984,61.400001525878906,61.689998626708984,61.689998626708984,38900,1.820518051789452,0.0976939267486626
2019-01-30,61.689998626708984,63.06999969482422,61.27000045776367,62.36000061035156,62.36000061035156,29400,1.8190524221659587,0.09082047695400765
2019-01-31,62.150001525878906,63.310001373291016,62.150001525878906,62.470001220703125,62.470001220703125,42200,1.7719772382549694,0.08769581316522061
2019-02-01,62.47999954223633,63.04999923706055,62.34000015258789,62.689998626708984,62.689998626708984,29500,1.6961216558419472,0.08685008239720644
2019-02-04,62.40999984741211,64.61000061035156,62.18000030517578,62.61000061035156,62.61000061035156,69800,1.7485415593657925,0.08439078390625208
2019-02-05,61.0,63.7599983215332,61.0,62.75,62.75,36200,1.8207884709491788,0.08352336445461882
2019-02-06,62.61000061035156,63.119998931884766,61.849998474121094,62.27000045776367,62.27000045776367,35700,1.781446470007357,0.08036755277513333
2019-02-07,62.2599983215332,62.91999816894531,61.189998626708984,62.310001373291016,62.310001373291016,49800,1.7777716894522835,0.07488949761655762
2019-02-08,62.20000076293945,63.369998931884766,61.459999084472656,62.790000915527344,62.790000915527344,55400,1.7872165578779853,0.0702148812457822
2019-02-11,62.72999954223633,64.12999725341797,61.599998474121094,64.05999755859375,64.05999755859375,55800,1.8402724308364775,0.06898923779669007
2019-02-12,64.5,65.76000213623047,64.43000030517578,65.6500015258789,65.6500015258789,58300,1.8302532984650663,0.06477708740917014
2019-02-13,65.72000122070312,66.5999984741211,65.11000061035156,65.76000213623047,65.76000213623047,66100,1.8059493388439567,0.061886149710022965
2019-02-14,65.4000015258789,67.06999969482422,63.459999084472656,65.86000061035156,65.86000061035156,134500,1.9348101439516427,0.0666700536669989
2019-02-15,66.29000091552734,67.1500015258789,66.01000213623047,67.06999969482422,67.06999969482422,61500,1.8887523419213357,0.06519774997866376
2019-02-19,66.86000061035156,68.0,66.36000061035156,66.77999877929688,66.77999877929688,54000,1.870984273901843,0.06180991555300869
2019-02-20,66.72000122070312,67.33999633789062,66.11000061035156,66.61000061035156,66.61000061035156,74200,1.8251993777330728,0.060665271311277365
2019-02-21,66.61000061035156,66.70999908447266,66.0,66.48999786376953,66.48999786376953,25300,1.7455422139287573,0.06202183506078009
2019-02-22,66.47000122070312,66.68000030517578,65.9000015258789,66.48999786376953,66.48999786376953,32300,1.6765748257407656,0.06251794599843806
2019-02-25,66.5,67.0,65.19999694824219,65.3499984741211,65.3499984741211,83400,1.6853911275991262,0.05868211427414682
2019-02-26,65.37999725341797,65.69000244140625,64.62000274658203,65.5199966430664,65.5199966430664,30200,1.6414345966866328,0.05763028689117157
2019-02-27,65.2699966430664,66.72000122070312,65.18000030517578,66.68000030517578,66.68000030517578,30900,1.6341893337466835,0.054031356608941414
2019-02-28,66.30000305175781,67.58000183105469,66.22000122070312,67.30000305175781,67.30000305175781,34500,1.6146044249327463,0.0515708960521554
2019-03-01,67.69000244140625,68.63999938964844,66.9800033569336,68.33999633789062,68.33999633789062,43100,1.6178466826314675,0.04811885045548153
2019-03-04,68.31999969482422,68.31999969482422,65.87999725341797,66.51000213623047,66.51000213623047,48600,1.6780004256201237,0.04897848563642258
2019-03-05,66.16999816894531,67.08000183105469,65.80000305175781,65.94000244140625,65.94000244140625,35100,1.6495717365970344,0.0475106430211845
2019-03-06,65.91999816894531,65.91999816894531,63.849998474121094,64.0,64.0,42600,1.6810311816461858,0.04636412888032499
2019-03-07,63.9900016784668,64.29000091552734,62.88999938964844,63.38999938964844,63.38999938964844,74600,1.6609576348056658,0.04448623016319606
2019-03-08,62.619998931884766,63.95000076293945,62.619998931884766,63.209999084472656,63.209999084472656,27200,1.6373179345377389,0.04299719231353399
2019-03-11,63.220001220703125,64.47000122070312,62.91999816894531,63.7599983215332,63.7599983215332,34700,1.6310811571963157,0.040371448386954646
2019-03-12,63.790000915527344,65.3499984741211,63.58000183105469,64.88999938964844,64.88999938964844,68600,1.6410036919013222,0.0381965259811012
2019-03-13,65.0,67.22000122070312,65.0,65.75,65.75,65000,1.690217844697991,0.038983499325070316
2019-03-14,65.73999786376953,66.52999877929688,65.05999755859375,65.11000061035156,65.11000061035156,55600,1.6744880858412148,0.037322517863049305
2019-03-15,65.05999755859375,66.70999908447266,64.5999984741211,65.2300033569336,65.2300033569336,126700,1.7055961233062396,0.036878626406047554
2019-03-18,65.19999694824219,66.87999725341797,65.19999694824219,66.18000030517578,66.18000030517578,115100,1.7037678505826352,0.03437502971444446
2019-03-19,66.3499984741211,66.95999908447266,64.29000091552734,64.4000015258789,64.4000015258789,84100,1.772784301894255,0.03684941697138556
2019-03-20,64.43000030517578,65.19000244140625,63.709999084472656,64.2699966430664,64.2699966430664,42500,1.7518713772542078,0.03571109609057568
2019-03-21,64.16999816894531,66.37999725341797,64.02999877929688,64.98999786376953,64.98999786376953,55600,1.7945947413161283,0.036211972374243166
